time,value
2011-01-01,17
2011-02-01,23
2011-03-01,23
2011-04-01,4
2011-05-01,6
2011-06-01,0
2011-07-01,0
2011-08-01,4
2011-09-01,0
2011-10-01,6
2011-11-01,2
2011-12-01,4
2012-01-01,14
2012-02-01,5
2012-03-01,2
2012-04-01,4
2012-05-01,20
2012-06-01,9
2012-07-01,0
2012-08-01,32
2012-09-01,1
2012-10-01,19
2012-11-01,29
2012-12-01,0
2013-01-01,0
2013-02-01,7
2013-03-01,4
2013-04-01,1
2013-05-01,28
2013-06-01,3
2013-07-01,4
2013-08-01,1
2013-09-01,14
2013-10-01,0
2013-11-01,18
2013-12-01,0
2014-01-01,0
2014-02-01,0
2014-03-01,0
2014-04-01,5
2014-05-01,2
2014-06-01,3
2014-07-01,2
2014-08-01,1
2014-09-01,7
2014-10-01,10
2014-11-01,1
2014-12-01,1
2015-01-01,0
2015-02-01,0
2015-03-01,0
2015-04-01,22
2015-05-01,18
2015-06-01,17
2015-07-01,0
2015-08-01,8
2015-09-01,0
2015-10-01,0
2015-11-01,9
2015-12-01,12
2016-01-01,10
2016-02-01,0
2016-03-01,0
2016-04-01,16
2016-05-01,0
2016-06-01,14
2016-07-01,1
2016-08-01,4
2016-09-01,0
2016-10-01,8
2016-11-01,2
2016-12-01,12
2017-01-01,0
2017-02-01,12
2017-03-01,0
2017-04-01,27
2017-05-01,47
2017-06-01,1
2017-07-01,29
2017-08-01,4
2017-09-01,28
2017-10-01,8
2017-11-01,14
2017-12-01,6
2018-01-01,0
2018-02-01,0
2018-03-01,0
2018-04-01,19
2018-05-01,1
2018-06-01,6
2018-07-01,0
2018-08-01,27
2018-09-01,8
2018-10-01,13
2018-11-01,4
2018-12-01,3
2019-01-01,0
2019-02-01,0
2019-03-01,48
2019-04-01,19
2019-05-01,28
2019-06-01,14
2019-07-01,17
2019-08-01,121
2019-09-01,14
2019-10-01,0
2019-11-01,1
2019-12-01,0
2020-01-01,29
2020-02-01,0
2020-03-01,0
2020-04-01,0
2020-05-01,0
2020-06-01,0
2020-07-01,0
2020-08-01,0
2020-09-01,0
2020-10-01,0
2020-11-01,0
2020-12-01,0
2021-01-01,0
2021-02-01,0
2021-03-01,0
2021-04-01,0
2021-05-01,0
2021-06-01,0
2021-07-01,0
2021-08-01,0
2021-09-01,0
2021-10-01,0
